address,city,zip,beds,baths,sqft,year,saleprice,zestimate,rent,type,hoa,tax,apprec,url
,pflugerville,78660,,,,,265995,"['""zestimate"":279019']","['""rentZestimate"":1795']",m: 10:00 am-6:30 pm; tu: 10:00 am-6:30 pm; w: 10:00 am-6:30 pm; th: 10:00 am-6:30 pm; f: 12:00 pm-7:00 pm; sa: 10:00 am-7:00 pm; su: 11:00 am-7:00 pm;,[],,"-$1,527 (-0.5 %)",https://www.zillow.com/community/landings-at-wells-branch/2092893899_zpid/
,austin,78725,,,,,275990,"['""zestimate"":259901']","['""rentZestimate"":1695']","monday - saturday 10:00am-6:00pm, sunday 12:00-6:00pm",[],,Unavailable,https://www.zillow.com/community/prado/2086127744_zpid/
,austin,78744,,,,,275990,"['""zestimate"":265085']","['""rentZestimate"":1850']","mon - mon: 12pm - 6pm, tue - sat: 10am - 6pm, sun - sun: 12pm - 6pm",[],,-$145 (-0.1 %),https://www.zillow.com/community/reserve-at-mckinney-falls/2092198339_zpid/
,austin,78725,,,,,272990,"['""zestimate"":234992']",[],"monday - saturday 10:00am-6:00pm, sunday 12:00-6:00pm",[],,Unavailable,https://www.zillow.com/community/prado/2086064651_zpid/
,austin,78725,,,,,259185,"['""zestimate"":247193']",[],"monday - saturday 10:00am-6:00pm, sunday 12:00-6:00pm",[],,Unavailable,https://www.zillow.com/homedetails/11816-Coyote-Call-Way-Austin-TX-78725/2086064654_zpid/
,austin,78744,,,,,277995,"['""zestimate"":303367']","['""rentZestimate"":1985']",m: 10:00 am-6:30 pm; tu: 10:00 am-6:30 pm; w: 10:00 am-6:30 pm; th: 10:00 am-6:30 pm; f: 12:00 pm-7:00 pm; sa: 10:00 am-7:00 pm; su: 11:00 am-7:00 pm;,[],,"+$7,337 (+2.5 %)",https://www.zillow.com/community/vista-point/2092897216_zpid/
,manor,78653,,,,,309188,"['""zestimate"":287428']","['""rentZestimate"":1890']","mon - sat: 10:00am - 6:00pm, sun: 12:00pm - 6:00pm","['HOA Fee"",""factValue"":""$33']",,Unavailable,https://www.zillow.com/homedetails/11825-American-Mustang-Loop-Loop-Manor-TX-78653/2086447481_zpid/
,austin,78727,,,,,310990,"['""zestimate"":307225']","['""rentZestimate"":1650']",m: 10:00 am-6:00 pm; tu: 8:00 am-6:00 pm; w: 8:00 am-6:00 pm; th: 8:00 am-6:00 pm; f: 8:00 am-6:00 pm; sa: 8:00 am-6:00 pm; su: 8:00 am-5:00 pm;,[],,-$659 (-0.2 %),https://www.zillow.com/homedetails/13501-Metric-Blvd-UNIT-18-Austin-TX-78727/241936832_zpid/
,austin,78754,,,,,256990,"['""zestimate"":251963']","['""rentZestimate"":1800']",tuesday-saturday: 10am-6pm sunday & monday: 12pm-6pm,[],,"-$12,396 (-4.7 %)",https://www.zillow.com/community/fairview-heights/2087796722_zpid/
,austin,78760,,,,,286400,"['""zestimate"":245215']","['""rentZestimate"":1625']",m: 10:00 am-6:00 pm; tu: 10:00 am-6:00 pm; w: 10:00 am-6:00 pm; th: 10:00 am-6:00 pm; f: 1:00 pm-7:00 pm; sa: 10:00 am-6:00 pm; su: 12:00 pm-5:00 pm;,"['HOA Fee"",""factValue"":""$75']",,+$365 (+0.1 %),https://www.zillow.com/homedetails/15001-Ryman-Rd-Austin-TX-78760/2086969341_zpid/
,austin,78754,,,,,244900,"['""zestimate"":255475']","['""rentZestimate"":1695']",tuesday-saturday: 10am-6pm sunday & monday: 12pm-6pm,"['HOA Fee"",""factValue"":""$35']",,"+$6,292 (+2.5 %)",https://www.zillow.com/homedetails/13001-Titanium-St-Austin-TX-78754/2086710789_zpid/
,austin,78760,,,,,317380,"['""zestimate"":297046']","['""rentZestimate"":1895']",m: 10:00 am-6:00 pm; tu: 10:00 am-6:00 pm; w: 10:00 am-6:00 pm; th: 10:00 am-6:00 pm; f: 1:00 pm-7:00 pm; sa: 10:00 am-6:00 pm; su: 12:00 pm-5:00 pm;,"['HOA Fee"",""factValue"":""$75']",,-$433 (-0.1 %),https://www.zillow.com/homedetails/1305-Showbox-St-Austin-TX-78760/2086969441_zpid/
,austin,78748,,,,2019,237990,"['""zestimate"":282274']","['""rentZestimate"":1650']",townhouse,[],,"+$5,281 (+1.9 %)",https://www.zillow.com/community/smithfield/2091667724_zpid/
,austin,78660,,,,,280990,"['""zestimate"":249111']","['""rentZestimate"":1650']",m: 10:00 am-6:00 pm; tu: 10:00 am-6:00 pm; w: 10:00 am-6:00 pm; th: 10:00 am-6:00 pm; f: 1:00 pm-7:00 pm; sa: 10:00 am-6:00 pm; su: 12:00 pm-5:00 pm;,[],,"-$6,535 (-2.6 %)",https://www.zillow.com/community/park-at-wellspoint/2087134584_zpid/
,austin,78754,4.0,3.0,2490,2019,315915,"['""zestimate"":274646']","['""rentZestimate"":1900']",single family,"['HOA Fee"",""factValue"":""$32']",,"+$2,882 (+1.1 %)",https://www.zillow.com/homedetails/11801-Reindeer-Dr-Austin-TX-78754/2087197504_zpid/
,austin,78754,,,,,295990,"['""zestimate"":302124']","['""rentZestimate"":1995']","mon - mon: 12pm - 6pm, tue - sat: 10am - 6pm, sun - sun: 12pm - 6pm",[],,+$836 (+0.3 %),https://www.zillow.com/community/pioneer-crossing-east/2087195856_zpid/
,austin,78754,3.0,2.0,1661,2019,271080,"['""zestimate"":241502']","['""rentZestimate"":1650']",single family,"['HOA Fee"",""factValue"":""$32']",,"-$1,671 (-0.7 %)",https://www.zillow.com/homedetails/11813-Reindeer-Dr-Austin-TX-78754/2086783306_zpid/
,austin,78754,,,,,280990,"['""zestimate"":265049']","['""rentZestimate"":1795']","mon - mon: 12pm - 6pm, tue - sat: 10am - 6pm, sun - sun: 12pm - 6pm",[],,"-$3,903 (-1.5 %)",https://www.zillow.com/community/pioneer-crossing-east/2092127856_zpid/
,austin,78748,,,,,274995,"['""zestimate"":289149']","['""rentZestimate"":1675']",m: 10:00 am-6:30 pm; tu: 10:00 am-6:30 pm; w: 10:00 am-6:30 pm; th: 10:00 am-6:30 pm; f: 12:00 pm-7:00 pm; sa: 10:00 am-7:00 pm; su: 11:00 am-7:00 pm;,[],,"+$3,510 (+1.2 %)",https://www.zillow.com/community/brentwood-villas/2087799262_zpid/
,austin,78747,,,,,290990,"['""zestimate"":300411']","['""rentZestimate"":1950']",mon 10-6 ; tue 10-6 ; wed 10-6 ; thu 10-6 ; fri 10-6 ; sat 10-6 ; sun 12-6,[],,"-$1,129 (-0.4 %)",https://www.zillow.com/community/bradshaw-crossing-ridgepointe-collection/2089633891_zpid/
,austin,78744,,,,,268995,"['""zestimate"":272024']","['""rentZestimate"":1795']",m: 10:00 am-6:30 pm; tu: 10:00 am-6:30 pm; w: 10:00 am-6:30 pm; th: 10:00 am-6:30 pm; f: 12:00 pm-7:00 pm; sa: 10:00 am-7:00 pm; su: 11:00 am-7:00 pm;,[],,"-$2,541 (-0.9 %)",https://www.zillow.com/community/vista-point/2092897222_zpid/
,manor,78653,,,,,277990,"['""zestimate"":266103']","['""rentZestimate"":1700']","mon - sat: 10:00am - 6:00pm, sun: 12:00pm - 6:00pm",[],,"+$5,437 (+2.1 %)",https://www.zillow.com/community/wildhorse-ranch/2088859283_zpid/
,austin,78760,,,,,306280,"['""zestimate"":276225']","['""rentZestimate"":1750']",m: 10:00 am-6:00 pm; tu: 10:00 am-6:00 pm; w: 10:00 am-6:00 pm; th: 10:00 am-6:00 pm; f: 1:00 pm-7:00 pm; sa: 10:00 am-6:00 pm; su: 12:00 pm-5:00 pm;,"['HOA Fee"",""factValue"":""$75']",,"+$2,807 (+1.0 %)",https://www.zillow.com/homedetails/1303-Showbox-St-Austin-TX-78760/2086969342_zpid/
,manor,78653,,,,,283990,"['""zestimate"":267173']","['""rentZestimate"":1750']","mon - sat: 10:00am - 6:00pm, sun: 12:00pm - 6:00pm",[],,"+$1,033 (+0.4 %)",https://www.zillow.com/community/wildhorse-ranch/2088859280_zpid/
,austin,78744,,,,,251995,"['""zestimate"":268969']","['""rentZestimate"":1695']",m: 10:00 am-6:30 pm; tu: 10:00 am-6:30 pm; w: 10:00 am-6:30 pm; th: 10:00 am-6:30 pm; f: 12:00 pm-7:00 pm; sa: 10:00 am-7:00 pm; su: 11:00 am-7:00 pm;,[],,"+$18,678 (+7.5 %)",https://www.zillow.com/community/vista-point/2090912242_zpid/
,austin,78748,,,,2019,300574,"['""zestimate"":319636']","['""rentZestimate"":1895']",townhouse,[],,Unavailable,https://www.zillow.com/homedetails/122-Thelonious-Austin-TX-78748/2086132714_zpid/
,austin,78744,,,,,290990,"['""zestimate"":277670']","['""rentZestimate"":1895']","mon - mon: 12pm - 6pm, tue - sat: 10am - 6pm, sun - sun: 12pm - 6pm",[],,-$983 (-0.4 %),https://www.zillow.com/community/reserve-at-mckinney-falls/2090697090_zpid/
,austin,78748,,,,,275995,"['""zestimate"":288874']","['""rentZestimate"":1672']",m: 10:00 am-6:30 pm; tu: 10:00 am-6:30 pm; w: 10:00 am-6:30 pm; th: 10:00 am-6:30 pm; f: 12:00 pm-7:00 pm; sa: 10:00 am-7:00 pm; su: 11:00 am-7:00 pm;,[],,"+$1,926 (+0.7 %)",https://www.zillow.com/community/brentwood-villas/2087799268_zpid/
,manor,78653,,,,,281990,"['""zestimate"":262081']","['""rentZestimate"":1700']","mon - sat: 10:00am - 6:00pm, sun: 12:00pm - 6:00pm",[],,"-$2,451 (-0.9 %)",https://www.zillow.com/community/wildhorse-ranch/2088859284_zpid/
,austin,78725,3.0,2.0,1334,2018,242305,"['""zestimate"":216044']","['""rentZestimate"":1495']",single family,"['HOA Fee"",""factValue"":""$45']",,+$384 (+0.2 %),https://www.zillow.com/homedetails/12108-Cimaizon-Dr-Austin-TX-78725/2086759413_zpid/
,austin,78748,,,,2019,253990,"['""zestimate"":274329']","['""rentZestimate"":1800']",townhouse,[],,-$315 (-0.1 %),https://www.zillow.com/community/smithfield/2091354518_zpid/
,manor,78653,,,,,297990,"['""zestimate"":301394']","['""rentZestimate"":1950']","mon - sat: 10:00am - 6:00pm, sun: 12:00pm - 6:00pm",[],,+$427 (+0.1 %),https://www.zillow.com/community/wildhorse-ranch/2088859286_zpid/
,austin,78754,,,,,264990,"['""zestimate"":264208']","['""rentZestimate"":1925']",tuesday-saturday: 10am-6pm sunday & monday: 12pm-6pm,[],,"-$1,691 (-0.6 %)",https://www.zillow.com/community/fairview-heights/2087796723_zpid/
,austin,78748,,,,,280995,"['""zestimate"":304381']","['""rentZestimate"":1900']",m: 10:00 am-6:30 pm; tu: 10:00 am-6:30 pm; w: 10:00 am-6:30 pm; th: 10:00 am-6:30 pm; f: 12:00 pm-7:00 pm; sa: 10:00 am-7:00 pm; su: 11:00 am-7:00 pm;,[],,"+$2,156 (+0.7 %)",https://www.zillow.com/community/brentwood-villas/2087799283_zpid/
,pflugerville,78660,,,,,288995,"['""zestimate"":299746']","['""rentZestimate"":1915']",m: 10:00 am-6:30 pm; tu: 10:00 am-6:30 pm; w: 10:00 am-6:30 pm; th: 10:00 am-6:30 pm; f: 12:00 pm-7:00 pm; sa: 10:00 am-7:00 pm; su: 11:00 am-7:00 pm;,[],,Unavailable,https://www.zillow.com/community/landings-at-wells-branch/2086301348_zpid/
,austin,78747,,,,,278440,"['""zestimate"":279856']","['""rentZestimate"":1750']",mon 10-6 ; tue 10-6 ; wed 10-6 ; thu 10-6 ; fri 10-6 ; sat 10-6 ; sun 12-6,"['HOA Fee"",""factValue"":""$40']",,"+$4,129 (+1.5 %)",https://www.zillow.com/homedetails/10717-Dimitrios-Dr-Austin-TX-78747/2087453552_zpid/
,manor,78653,,,,,311990,"['""zestimate"":344308']","['""rentZestimate"":2150']","mon - sat: 10:00am - 6:00pm, sun: 12:00pm - 6:00pm",[],,+$437 (+0.1 %),https://www.zillow.com/community/wildhorse-ranch/2088859275_zpid/
,austin,78747,,,,2019,264490,"['""zestimate"":285239']","['""rentZestimate"":1877']",single family,[],,"+$1,449 (+0.5 %)",https://www.zillow.com/community/vistas-of-austin/2090847168_zpid/
,austin,78747,,,,2019,239900,"['""zestimate"":272436']","['""rentZestimate"":1750']",single family,[],,+$309 (+0.1 %),https://www.zillow.com/community/vistas-of-austin/2086630434_zpid/
,austin,78747,,,,,304990,"['""zestimate"":303946']",[],monday - saturday 10 am - 6 pm sunday 12 pm - 6 pm,[],,Unavailable,https://www.zillow.com/homedetails/5508-Lehman-Way-Austin-TX-78747/2086064643_zpid/
,austin,78725,,,,,259990,"['""zestimate"":251607']","['""rentZestimate"":1650']","monday - saturday 10:00am-6:00pm, sunday 12:00-6:00pm",[],,Unavailable,https://www.zillow.com/community/prado/2086127749_zpid/
,austin,78747,,,,,264990,"['""zestimate"":284739']","['""rentZestimate"":1875']",mon 10-6 ; tue 10-6 ; wed 10-6 ; thu 10-6 ; fri 10-6 ; sat 10-6 ; sun 12-6,[],,Unavailable,https://www.zillow.com/community/bradshaw-crossing-barrington-collection/2086205761_zpid/
,pflugerville,78660,,,,,289995,"['""zestimate"":307122']","['""rentZestimate"":1990']",m: 10:00 am-6:30 pm; tu: 10:00 am-6:30 pm; w: 10:00 am-6:30 pm; th: 10:00 am-6:30 pm; f: 12:00 pm-7:00 pm; sa: 10:00 am-7:00 pm; su: 11:00 am-7:00 pm;,[],,-$88 (-0.0 %),https://www.zillow.com/community/landings-at-wells-branch/2092893889_zpid/
,austin,78754,,,,,269990,"['""zestimate"":257290']","['""rentZestimate"":1750']","mon - mon: 12pm - 6pm, tue - sat: 10am - 6pm, sun - sun: 12pm - 6pm",[],,+$812 (+0.3 %),https://www.zillow.com/community/pioneer-crossing-east/2087195855_zpid/
,austin,78744,,,,,305995,"['""zestimate"":361645']","['""rentZestimate"":2091']",m: 10:00 am-6:30 pm; tu: 10:00 am-6:30 pm; w: 10:00 am-6:30 pm; th: 10:00 am-6:30 pm; f: 12:00 pm-7:00 pm; sa: 10:00 am-7:00 pm; su: 11:00 am-7:00 pm;,[],,"+$7,682 (+2.2 %)",https://www.zillow.com/community/vista-point/2092897220_zpid/
,pflugerville,78660,,,,,261995,"['""zestimate"":276866']","['""rentZestimate"":1800']",m: 10:00 am-6:30 pm; tu: 10:00 am-6:30 pm; w: 10:00 am-6:30 pm; th: 10:00 am-6:30 pm; f: 12:00 pm-7:00 pm; sa: 10:00 am-7:00 pm; su: 11:00 am-7:00 pm;,[],,+$639 (+0.2 %),https://www.zillow.com/community/landings-at-wells-branch/2092893895_zpid/
,austin,78754,,,,,279990,"['""zestimate"":288613']","['""rentZestimate"":1750']","mon - mon: 12pm - 6pm, tue - sat: 10am - 6pm, sun - sun: 12pm - 6pm",[],,"-$2,679 (-0.9 %)",https://www.zillow.com/community/pioneer-hill/2092198559_zpid/
,austin,78754,,,,,260990,"['""zestimate"":273114']","['""rentZestimate"":1650']","mon - mon: 12pm - 6pm, tue - sat: 10am - 6pm, sun - sun: 12pm - 6pm",[],,"-$1,636 (-0.6 %)",https://www.zillow.com/community/pioneer-hill/2092198563_zpid/
,austin,78748,,,,,286994,"['""zestimate"":313644']","['""rentZestimate"":2099']",m: 10:00 am-6:30 pm; tu: 10:00 am-6:30 pm; w: 10:00 am-6:30 pm; th: 10:00 am-6:30 pm; f: 12:00 pm-7:00 pm; sa: 10:00 am-7:00 pm; su: 11:00 am-7:00 pm;,[],,+$700 (+0.2 %),https://www.zillow.com/community/brentwood-villas/2087799267_zpid/
,austin,78725,,,,,262990,"['""zestimate"":253300']","['""rentZestimate"":1650']","monday - saturday 10:00am-6:00pm, sunday 12:00-6:00pm",[],,Unavailable,https://www.zillow.com/community/prado/2086127755_zpid/
,manor,78653,,,,,297990,"['""zestimate"":301800']","['""rentZestimate"":1950']","mon - sat: 10:00am - 6:00pm, sun: 12:00pm - 6:00pm",[],,"+$6,420 (+2.2 %)",https://www.zillow.com/community/wildhorse-ranch/2088859277_zpid/
,austin,78725,,,,,281990,"['""zestimate"":271948']","['""rentZestimate"":1750']","monday - saturday 10:00am-6:00pm, sunday 12:00-6:00pm",[],,Unavailable,https://www.zillow.com/community/prado/2086127748_zpid/
,austin,78747,,,,,278990,"['""zestimate"":290525']","['""rentZestimate"":1811']",mon 10-6 ; tue 10-6 ; wed 10-6 ; thu 10-6 ; fri 10-6 ; sat 10-6 ; sun 12-6,[],,"+$1,060 (+0.4 %)",https://www.zillow.com/community/bradshaw-crossing-ridgepointe-collection/2089633894_zpid/
,austin,78748,,,,2019,265990,"['""zestimate"":284506']","['""rentZestimate"":1900']",townhouse,[],,"-$3,772 (-1.3 %)",https://www.zillow.com/community/smithfield/2091667726_zpid/
,manor,78653,,,,,302990,"['""zestimate"":301239']","['""rentZestimate"":1975']","mon - sat: 10:00am - 6:00pm, sun: 12:00pm - 6:00pm",[],,"-$5,432 (-1.8 %)",https://www.zillow.com/community/wildhorse-ranch/2088859281_zpid/
,austin,78754,,,,,267990,"['""zestimate"":266982']","['""rentZestimate"":1750']","mon - mon: 12pm - 6pm, tue - sat: 10am - 6pm, sun - sun: 12pm - 6pm",[],,+$994 (+0.4 %),https://www.zillow.com/community/pioneer-hill/2092198566_zpid/
"10312 Bankhead Dr,", Austin,['78747'],3 bd,2 ba,"1,500 sqft",2018,"$257,979","$255,158","$1,695/mo",Single Family,HOA fees$45/mo,,,https://www.zillow.com/homedetails/10312-Bankhead-Dr-Austin-TX-78747/2086451770_zpid/
,austin,78744,,,,,259995,"['""zestimate"":260736']","['""rentZestimate"":1750']",m: 10:00 am-6:30 pm; tu: 10:00 am-6:30 pm; w: 10:00 am-6:30 pm; th: 10:00 am-6:30 pm; f: 12:00 pm-7:00 pm; sa: 10:00 am-7:00 pm; su: 11:00 am-7:00 pm;,[],,"-$1,875 (-0.7 %)",https://www.zillow.com/community/vista-point/2092897213_zpid/
,pflugerville,78660,,,,,257995,"['""zestimate"":263856']","['""rentZestimate"":1750']",m: 10:00 am-6:30 pm; tu: 10:00 am-6:30 pm; w: 10:00 am-6:30 pm; th: 10:00 am-6:30 pm; f: 12:00 pm-7:00 pm; sa: 10:00 am-7:00 pm; su: 11:00 am-7:00 pm;,[],,"+$1,511 (+0.6 %)",https://www.zillow.com/community/landings-at-wells-branch/2092893894_zpid/
,austin,78745,,,,2019,282490,"['""zestimate"":280050']","['""rentZestimate"":1846']",townhouse,[],,-$400 (-0.1 %),https://www.zillow.com/community/7300-south-congress/2088324968_zpid/
,austin,78754,,,,,274990,"['""zestimate"":278582']","['""rentZestimate"":1795']","mon - mon: 12pm - 6pm, tue - sat: 10am - 6pm, sun - sun: 12pm - 6pm",[],,+$297 (+0.1 %),https://www.zillow.com/community/pioneer-hill/2092198562_zpid/
,austin,78747,,,,2019,237900,"['""zestimate"":269659']","['""rentZestimate"":1750']",single family,[],,-$101 (-0.0 %),https://www.zillow.com/community/vistas-of-austin/2086630432_zpid/
,austin,78660,,,,,311990,"['""zestimate"":296610']","['""rentZestimate"":1849']",m: 10:00 am-6:00 pm; tu: 10:00 am-6:00 pm; w: 10:00 am-6:00 pm; th: 10:00 am-6:00 pm; f: 1:00 pm-7:00 pm; sa: 10:00 am-6:00 pm; su: 12:00 pm-5:00 pm;,[],,"-$3,160 (-1.1 %)",https://www.zillow.com/community/park-at-wellspoint/2087134583_zpid/
,austin,78725,,,,,270990,"['""zestimate"":260238']","['""rentZestimate"":1695']","monday - saturday 10:00am-6:00pm, sunday 12:00-6:00pm",[],,Unavailable,https://www.zillow.com/community/prado/2086127753_zpid/
,pflugerville,78660,,,,,280995,"['""zestimate"":287755']","['""rentZestimate"":1925']",m: 10:00 am-6:30 pm; tu: 10:00 am-6:30 pm; w: 10:00 am-6:30 pm; th: 10:00 am-6:30 pm; f: 12:00 pm-7:00 pm; sa: 10:00 am-7:00 pm; su: 11:00 am-7:00 pm;,[],,"-$4,039 (-1.4 %)",https://www.zillow.com/community/landings-at-wells-branch/2092893902_zpid/
,austin,78748,,,,2019,261990,"['""zestimate"":285414']","['""rentZestimate"":1650']",townhouse,[],,"+$6,849 (+2.5 %)",https://www.zillow.com/community/smithfield/2091667725_zpid/
,austin,78747,,,,,302990,"['""zestimate"":314261']","['""rentZestimate"":1950']",mon 10-6 ; tue 10-6 ; wed 10-6 ; thu 10-6 ; fri 10-6 ; sat 10-6 ; sun 12-6,[],,+$786 (+0.3 %),https://www.zillow.com/community/bradshaw-crossing-barrington-collection/2089633875_zpid/
,austin,78747,,,,,270990,"['""zestimate"":284698']","['""rentZestimate"":1790']",mon 10-6 ; tue 10-6 ; wed 10-6 ; thu 10-6 ; fri 10-6 ; sat 10-6 ; sun 12-6,[],,"+$2,317 (+0.8 %)",https://www.zillow.com/community/bradshaw-crossing-barrington-collection/2089633877_zpid/
,austin,78747,,,,,285990,"['""zestimate"":300751']","['""rentZestimate"":1850']",mon 10-6 ; tue 10-6 ; wed 10-6 ; thu 10-6 ; fri 10-6 ; sat 10-6 ; sun 12-6,[],,"+$2,440 (+0.8 %)",https://www.zillow.com/community/bradshaw-crossing-ridgepointe-collection/2089633893_zpid/
,austin,78747,,,,,292990,"['""zestimate"":310674']","['""rentZestimate"":1950']",monday - saturday 10 am - 6 pm sunday 12 pm - 6 pm,[],,Unavailable,https://www.zillow.com/community/legends-way-onion-creek/2086127704_zpid/
,austin,78748,,,,2019,304498,"['""zestimate"":326161']","['""rentZestimate"":1890']",townhouse,[],,Unavailable,https://www.zillow.com/homedetails/124-Thelonious-Austin-TX-78748/2086132713_zpid/
,austin,78747,,,,2019,251900,"['""zestimate"":288402']","['""rentZestimate"":1850']",single family,[],,-$616 (-0.2 %),https://www.zillow.com/community/vistas-of-austin/2086630431_zpid/
,austin,78754,,,,,262900,"['""zestimate"":273708']","['""rentZestimate"":1775']",tuesday-saturday: 10am-6pm sunday & monday: 12pm-6pm,"['HOA Fee"",""factValue"":""$35']",,"+$7,404 (+2.8 %)",https://www.zillow.com/homedetails/13101-Titanium-St-Austin-TX-78754/2086745657_zpid/
,austin,78748,,,,,300995,"['""zestimate"":322038']","['""rentZestimate"":2099']",m: 10:00 am-6:30 pm; tu: 10:00 am-6:30 pm; w: 10:00 am-6:30 pm; th: 10:00 am-6:30 pm; f: 12:00 pm-7:00 pm; sa: 10:00 am-7:00 pm; su: 11:00 am-7:00 pm;,[],,"-$1,646 (-0.5 %)",https://www.zillow.com/community/brentwood-villas/2087799285_zpid/
"10408 Bramble Berry Dr,", Austin,['78748'],3 bd,3 ba,"1,997 sqft",2019,"$319,590","$339,801","$2,050/mo",Single Family,HOA fees$90/mo,,,https://www.zillow.com/homedetails/10408-Bramble-Berry-Dr-Austin-TX-78748/2086140912_zpid/
"10416 Bramble Berry Dr,", Austin,['78748'],3 bd,3 ba,"2,152 sqft",2019,"$320,590","$325,830","$2,050/mo",Single Family,HOA fees$90/mo,,,https://www.zillow.com/homedetails/10416-Bramble-Berry-Dr-Austin-TX-78748/2086141054_zpid/
,austin,78760,,,,,323620,"['""zestimate"":302107']","['""rentZestimate"":1962']",m: 10:00 am-6:00 pm; tu: 10:00 am-6:00 pm; w: 10:00 am-6:00 pm; th: 10:00 am-6:00 pm; f: 1:00 pm-7:00 pm; sa: 10:00 am-6:00 pm; su: 12:00 pm-5:00 pm;,"['HOA Fee"",""factValue"":""$75']",,+$224 (+0.1 %),https://www.zillow.com/homedetails/1307-Showbox-St-Austin-TX-78760/2086969440_zpid/
,austin,78747,,,,,318990,"['""zestimate"":327206']","['""rentZestimate"":2200']",monday - saturday 10 am - 6 pm sunday 12 pm - 6 pm,[],,Unavailable,https://www.zillow.com/community/legends-way-onion-creek/2086127705_zpid/
"11602 Easy St,", Austin,['78748'],3 bd,1 ba,"1,508 sqft",1978,"$320,000","$292,218","$1,650/mo",Single Family,HOA fees$0/mo,"2018$221--$90,789(+0.3%)",(+3.4 %),https://www.zillow.com/homedetails/11602-Easy-St-Austin-TX-78748/29515274_zpid/
"10403 Bramble Berry Dr,", Austin,['78748'],3 bd,3 ba,"1,997 sqft",2019,"$322,440","$334,392","$2,000/mo",Single Family,HOA fees$90/mo,,,https://www.zillow.com/homedetails/10403-Bramble-Berry-Dr-Austin-TX-78748/2086141178_zpid/
,austin,78747,,,,,260990,"['""zestimate"":270148']","['""rentZestimate"":1595']",mon 10-6 ; tue 10-6 ; wed 10-6 ; thu 10-6 ; fri 10-6 ; sat 10-6 ; sun 12-6,[],,"-$1,947 (-0.7 %)",https://www.zillow.com/community/bradshaw-crossing-ridgepointe-collection/2089633898_zpid/
,austin,78660,,,,,315990,"['""zestimate"":301342']","['""rentZestimate"":1877']",m: 10:00 am-6:00 pm; tu: 10:00 am-6:00 pm; w: 10:00 am-6:00 pm; th: 10:00 am-6:00 pm; f: 1:00 pm-7:00 pm; sa: 10:00 am-6:00 pm; su: 12:00 pm-5:00 pm;,[],,"-$2,134 (-0.7 %)",https://www.zillow.com/community/park-at-wellspoint/2087134586_zpid/
,pflugerville,78660,,,,,277995,"['""zestimate"":294123']","['""rentZestimate"":1900']",m: 10:00 am-6:30 pm; tu: 10:00 am-6:30 pm; w: 10:00 am-6:30 pm; th: 10:00 am-6:30 pm; f: 12:00 pm-7:00 pm; sa: 10:00 am-7:00 pm; su: 11:00 am-7:00 pm;,[],,-$966 (-0.3 %),https://www.zillow.com/community/landings-at-wells-branch/2092893898_zpid/
"10406 Bramble Berry Dr,", Austin,['78748'],3 bd,3 ba,"2,002 sqft",2019,"$321,240","$340,405","$2,050/mo",Single Family,HOA fees$90/mo,,,https://www.zillow.com/homedetails/10406-Bramble-Berry-Dr-Austin-TX-78748/2086141303_zpid/
"10316 Bankhead Dr,", Austin,['78747'],3 bd,3 ba,"1,798 sqft",2018,"$265,467",,,Single Family,,,,https://www.zillow.com/homedetails/10316-Bankhead-Dr-Austin-TX-78747/2086437590_zpid/
"10320 Bankhead,", Austin,['78747'],3 bd,2 ba,"1,406 sqft",2018,"$246,590","$248,456","$1,687/mo",Single Family,HOA fees$45/mo,,,https://www.zillow.com/homedetails/10320-Bankhead-Austin-TX-78747/2086437591_zpid/
,manor,78653,,,,,303990,"['""zestimate"":309294']","['""rentZestimate"":1925']","mon - sat: 10:00am - 6:00pm, sun: 12:00pm - 6:00pm",[],,"+$9,157 (+3.1 %)",https://www.zillow.com/community/wildhorse-ranch/2088859272_zpid/
"10403 Tree Duck Dr,", Austin,['78748'],3 bd,3 ba,"1,997 sqft",2019,"$321,690","$338,711","$2,050/mo",Single Family,HOA fees$90/mo,,,https://www.zillow.com/homedetails/10403-Tree-Duck-Dr-Austin-TX-78748/2086141439_zpid/
,manor,78653,,,,,295990,"['""zestimate"":289434']","['""rentZestimate"":1847']","mon - sat: 10:00am - 6:00pm, sun: 12:00pm - 6:00pm",[],,"+$8,068 (+2.9 %)",https://www.zillow.com/community/wildhorse-ranch/2088709338_zpid/
,austin,78754,,,,,260990,"['""zestimate"":275741']","['""rentZestimate"":1725']","mon - mon: 12pm - 6pm, tue - sat: 10am - 6pm, sun - sun: 12pm - 6pm",[],,"+$4,278 (+1.6 %)",https://www.zillow.com/community/pioneer-hill/2092198557_zpid/
,manor,78653,,,,,302990,"['""zestimate"":303650']","['""rentZestimate"":2000']","mon - sat: 10:00am - 6:00pm, sun: 12:00pm - 6:00pm",[],,-$395 (-0.1 %),https://www.zillow.com/community/wildhorse-ranch/2088859273_zpid/
,austin,78747,,,,,280990,"['""zestimate"":293769']","['""rentZestimate"":1850']",mon 10-6 ; tue 10-6 ; wed 10-6 ; thu 10-6 ; fri 10-6 ; sat 10-6 ; sun 12-6,[],,"+$2,649 (+0.9 %)",https://www.zillow.com/community/bradshaw-crossing-barrington-collection/2089633871_zpid/
