address,city,zip,beds,baths,sqft,year,saleprice,zestimate,rent,type,hoa,tax,apprec,url
,burleson,76028,,,,2019.0,366753,"['""zestimate"":388424']","['""rentZestimate"":2800']",single family,[],,"+$4,808 (+1.3 %)",https://www.zillow.com/homedetails/1043-Merion-Dr-Burleson-TX-76028/2089658412_zpid/
,fort worth,76133,2.0,,905,1981.0,90000,"['""zestimate"":90883']","['""rentZestimate"":999']",multi family,[],"2018 $1,678 -1.9% $60,983 -0.7%","$94,864 (+4.4 %)",https://www.zillow.com/homedetails/2805-Woodmont-Trl-Fort-Worth-TX-76133/29178807_zpid/
,fort worth,76105,3.0,2.0,1300,1922.0,115000,"['""zestimate"":122186']","['""rentZestimate"":1395']",single family,[],"2018 $2,425 +14.3% $88,150 --","$123,787 (+1.3 %)",https://www.zillow.com/homedetails/2837-Avenue-H-Fort-Worth-TX-76105/29067227_zpid/
,fort worth,76179,4.0,3.0,3054,2008.0,250000,"['""zestimate"":253980']","['""rentZestimate"":1700']",single family,[],"2018 $3,240 -36.8% $156,523 -22.9%","$262,920 (+3.5 %)",https://www.zillow.com/homedetails/5859-Misty-Breeze-Dr-Fort-Worth-TX-76179/79917100_zpid/
,fort worth,76116,3.0,2.0,1650,1954.0,299950,"['""zestimate"":315832']","['""rentZestimate"":2700']",single family,[],"2018 $8,650 +9.1% $377,118 +19.7%","$320,759 (+1.6 %)",https://www.zillow.com/homedetails/4017-Clayton-Rd-E-Fort-Worth-TX-76116/29076908_zpid/
,fort worth,76110,4.0,3.0,2697,2014.0,494900,"['""zestimate"":484322']","['""rentZestimate"":3222']",single family,[],"2018 $9,842 +9.1% $434,789 +21.9%","$503,307 (+3.9 %)",https://www.zillow.com/homedetails/1917-S-Adams-St-Fort-Worth-TX-76110/29015508_zpid/
,fort worth,76244,4.0,2.0,1954,2003.0,219900,"['""zestimate"":220928']","['""rentZestimate"":1675']",single family,[],"2018 $5,512 +7.3% $213,991 +6%","$231,135 (+4.6 %)",https://www.zillow.com/homedetails/3928-Rochester-Dr-Fort-Worth-TX-76244/61874906_zpid/
,fort worth,76120,4.0,3.0,2681,2004.0,349900,"['""zestimate"":344941']","['""rentZestimate"":2500']",single family,[],"2018 $7,336 -3.5% $295,824 -3.5%","$353,185 (+2.4 %)",https://www.zillow.com/homedetails/8908-Hunters-Glen-Trl-Fort-Worth-TX-76120/66631815_zpid/
,fort worth,76104,3.0,2.0,1300,1998.0,129999,"['""zestimate"":127225']","['""rentZestimate"":1295']",single family,[],"2018 $2,402 +45.7% $87,320 +47.5%","$135,075 (+6.2 %)",https://www.zillow.com/homedetails/924-Bessie-St-Fort-Worth-TX-76104/29132978_zpid/
,fort worth,76244,4.0,3.0,2624,2006.0,285000,"['""zestimate"":307741']","['""rentZestimate"":2195']",single family,[],"2018 $4,953 +1.3% $291,089 +8%","$315,927 (+2.7 %)",https://www.zillow.com/homedetails/9717-Sinclair-St-Fort-Worth-TX-76244/79946207_zpid/
,fort worth,76133,6.0,4.0,--,1983.0,179000,"['""zestimate"":180110']","['""rentZestimate"":1205']",multi family,[],"2018 $3,764 +19.9% $136,856 +21.4%","$191,871 (+6.5 %)",https://www.zillow.com/homedetails/6701-S-Creek-Dr-Fort-Worth-TX-76133/29194579_zpid/
,fort worth,76105,3.0,2.0,1072,1935.0,89000,"['""zestimate"":90246']","['""rentZestimate"":1195']",single family,[],"2018 $1,787 +19% $64,929 +20.4%","$88,974 (-1.4 %)",https://www.zillow.com/homedetails/1608-Andrew-Ave-Fort-Worth-TX-76105/29007661_zpid/
,fort worth,76135,3.0,2.0,1404,1964.0,189900,"['""zestimate"":138561']","['""rentZestimate"":1410']",single family,[],"2018 $3,968 +21.9% $135,000 +23.3%","$147,872 (+6.7 %)",https://www.zillow.com/homedetails/5408-Tee-Head-Dr-Fort-Worth-TX-76135/28992369_zpid/
,fort worth,76131,3.0,2.0,1395,2004.0,179900,"['""zestimate"":185657']","['""rentZestimate"":1466']",single family,"['HOA Fee"",""factValue"":""$27']","2018 $3,884 +9.8% $164,356 +9.5%","$197,075 (+6.2 %)",https://www.zillow.com/homedetails/6433-Regina-Dr-Fort-Worth-TX-76131/70556973_zpid/
,keller,76244,4.0,3.0,3326,2016.0,365000,"['""zestimate"":370178']","['""rentZestimate"":2500']",single family,"['HOA Fee"",""factValue"":""$30']","2018 $8,013 +7.1% $307,056 +20.3%","+$11,703 (+3.3 %)",https://www.zillow.com/homedetails/3700-Holly-Brook-Dr-Keller-TX-76244/245198580_zpid/
,fort worth,76102,2.0,2.0,1275,2006.0,235000,[],"['""rentZestimate"":1675']",condo,[],"2016 $707 -76.4% $212,809 +12.9%",Unavailable,https://www.zillow.com/homedetails/201-W-Lancaster-Ave-UNIT-402-Fort-Worth-TX-76102/79951327_zpid/
,fort worth,76107,3.0,2.0,1997,1930.0,495000,"['""zestimate"":456697']","['""rentZestimate"":2847']",single family,[],"2018 $10,443 -4.6% $379,615 -3.5%","$479,029 (+4.9 %)",https://www.zillow.com/homedetails/3759-W-4th-St-Fort-Worth-TX-76107/29037707_zpid/
,keller,76244,4.0,3.0,2447,2014.0,279900,"['""zestimate"":294894']","['""rentZestimate"":1950']",single family,[],"2018 $7,348 +5.5% $280,744 +2.3%",+$503 (+0.2 %),https://www.zillow.com/homedetails/13157-Palancar-Dr-Keller-TX-76244/121133553_zpid/
,fort worth,76110,3.0,3.0,1914,1935.0,219950,"['""zestimate"":296079']","['""rentZestimate"":1800']",single family,[],"2018 $3,228 +12.3% $117,316 +13.7%","$316,479 (+6.9 %)",https://www.zillow.com/homedetails/1808-Lipscomb-St-Fort-Worth-TX-76110/28929890_zpid/
,fort worth,76112,4.0,2.0,2020,1957.0,189500,"['""zestimate"":184088']","['""rentZestimate"":1500']",single family,[],"2018 $2,928 +9.8% $158,339 +18%","$195,336 (+6.1 %)",https://www.zillow.com/homedetails/6901-Beaty-St-Fort-Worth-TX-76112/28969434_zpid/
,fort worth,76244,3.0,3.0,2364,2007.0,242000,"['""zestimate"":241619']","['""rentZestimate"":1695']",single family,[],"2018 $5,387 +7.2% $210,955 +4.8%","$251,936 (+4.3 %)",https://www.zillow.com/homedetails/4621-Pangolin-Dr-Fort-Worth-TX-76244/79934918_zpid/
,aledo,76008,4.0,4.0,3116,2004.0,405000,"['""zestimate"":425515']","['""rentZestimate"":2995']",single family,[],"2018 $9,847 -1.2% $392,647 --","$431,302 (+1.4 %)",https://www.zillow.com/homedetails/11716-Northview-Dr-Aledo-TX-76008/66637078_zpid/
,fort worth,76244,4.0,3.0,2527,2016.0,334900,"['""zestimate"":345344']","['""rentZestimate"":2500']",single family,[],"2018 $8,043 -1.5% $306,000 --","-$9,838 (-2.8 %)",https://www.zillow.com/homedetails/10344-Barbuda-Trl-Fort-Worth-TX-76244/163424282_zpid/
,fort worth,76132,3.0,2.0,1953,1968.0,188000,"['""zestimate"":192452']","['""rentZestimate"":1525']",single family,[],"2018 $4,786 +8.5% $173,949 +9.9%","$206,386 (+7.2 %)",https://www.zillow.com/homedetails/5108-South-Dr-Fort-Worth-TX-76132/29147800_zpid/
,fort worth,76244,3.0,2.0,1809,2010.0,245000,"['""zestimate"":243734']","['""rentZestimate"":1800']",single family,[],"2018 $6,078 +9% $237,932 +6.7%","$253,995 (+4.2 %)",https://www.zillow.com/homedetails/12425-Durango-Root-Dr-Fort-Worth-TX-76244/97691169_zpid/
,fort worth,76164,10.0,6.0,--,1928.0,295000,"['""zestimate"":271351']","['""rentZestimate"":1150']",multi family,[],"2018 $3,385 -29.7% $123,044 -28.9%","$270,021 (-0.5 %)",https://www.zillow.com/homedetails/2225-N-Houston-St-Fort-Worth-TX-76164/29045820_zpid/
,fort worth,76133,4.0,3.0,2201,1964.0,229500,"['""zestimate"":246749']","['""rentZestimate"":1675']",single family,[],"2018 $4,989 +2.7% $181,378 +4%","$257,137 (+4.2 %)",https://www.zillow.com/homedetails/3925-Wedgworth-Rd-S-Fort-Worth-TX-76133/29143353_zpid/
,fort worth,76112,4.0,2.0,1818,1959.0,194900,"['""zestimate"":189221']","['""rentZestimate"":1465']",single family,[],"2018 $4,063 +9.1% $147,690 +10.4%","$200,763 (+6.1 %)",https://www.zillow.com/homedetails/1904-Milam-St-Fort-Worth-TX-76112/29046905_zpid/
,haslet,76052,4.0,3.0,2855,2002.0,485000,"['""zestimate"":436954']","['""rentZestimate"":2915']",single family,"['HOA Fee"",""factValue"":""$21']","2018 $2,413 -69.6% $356,374 -2%","$447,834 (+2.5 %)",https://www.zillow.com/homedetails/416-Lonesome-Prairie-Trl-Haslet-TX-76052/60286833_zpid/
,fort worth,76133,3.0,2.0,1924,1969.0,249000,"['""zestimate"":214094']","['""rentZestimate"":1450']",single family,[],"2018 $3,882 +333.6% $141,156 +5.3%","$226,683 (+5.9 %)",https://www.zillow.com/homedetails/6424-Winifred-Dr-Fort-Worth-TX-76133/29142963_zpid/
,fort worth,76112,4.0,2.0,2998,1960.0,249900,"['""zestimate"":253280']","['""rentZestimate"":1750']",single family,[],"2018 $3,735 +9.6% $204,150 +10.7%","$262,677 (+3.7 %)",https://www.zillow.com/homedetails/1604-Danciger-Dr-Fort-Worth-TX-76112/29030386_zpid/
,fort worth,76111,3.0,,1323,1949.0,179000,"['""zestimate"":174941']","['""rentZestimate"":1450']",single family,[],"2018 $2,068 +10.3% $138,036 +6.8%","$183,776 (+5.1 %)",https://www.zillow.com/homedetails/1605-Robinwood-Dr-Fort-Worth-TX-76111/29124312_zpid/
,aledo,76008,4.0,3.0,3256,1985.0,399900,"['""zestimate"":384238']","['""rentZestimate"":2795']",single family,[],"2018 $7,510 +9.2% $303,079 +10.2%","$381,087 (-0.8 %)",https://www.zillow.com/homedetails/11620-Wind-Creek-Ct-Aledo-TX-76008/29024628_zpid/
,fort worth,76133,4.0,2.0,1518,1973.0,205000,"['""zestimate"":199051']","['""rentZestimate"":1450']",single family,[],"2018 $2,995 +9.9% $149,155 +6%","$211,233 (+6.1 %)",https://www.zillow.com/homedetails/6408-Winifred-Dr-Fort-Worth-TX-76133/29142959_zpid/
,fort worth,76106,3.0,2.0,1304,2018.0,179900,"['""zestimate"":186362']",[],single family,[],"2018 $600 -0.8% $19,500 --","+$2,838 (+1.5 %)",https://www.zillow.com/homedetails/2801-NW-17th-St-Fort-Worth-TX-76106/97690126_zpid/
,fort worth,76123,4.0,2.0,1677,2018.0,189999,[],[],single family,[],"2016 $695 +131.1% $22,200 +133.7%",Unavailable,https://www.zillow.com/homedetails/9132-Curacao-Dr-Fort-Worth-TX-76123/79952730_zpid/
,fort worth,76137,4.0,2.0,2465,1996.0,259900,"['""zestimate"":256478']","['""rentZestimate"":1850']",single family,[],"2018 $6,041 +6.5% $220,000 +7.9%","$265,096 (+3.4 %)",https://www.zillow.com/homedetails/5313-Hibbs-Dr-Fort-Worth-TX-76137/29299096_zpid/
,fort worth,76244,4.0,3.0,2723,2008.0,259000,"['""zestimate"":265885']","['""rentZestimate"":1900']",single family,[],"2018 $6,492 +5.9% $249,649 +7.1%","$275,537 (+3.6 %)",https://www.zillow.com/homedetails/5741-Valley-Stream-Way-Fort-Worth-TX-76244/79959169_zpid/
,fort worth,76244,3.0,2.0,1418,2004.0,170000,"['""zestimate"":195406']","['""rentZestimate"":1500']",single family,[],"2018 $5,157 +10% $177,280 +11.7%","$205,802 (+5.3 %)",https://www.zillow.com/homedetails/11912-Porcupine-Dr-Fort-Worth-TX-76244/70558543_zpid/
,fort worth,76244,4.0,2.0,1932,2004.0,269900,"['""zestimate"":255792']","['""rentZestimate"":1690']",single family,"['HOA Fee"",""factValue"":""$35']","2018 $2,897 -52.5% $210,000 --","$267,226 (+4.5 %)",https://www.zillow.com/homedetails/12616-Excelsior-Ln-Fort-Worth-TX-76244/70556610_zpid/
,fort worth,76116,3.0,2.0,1208,1954.0,178000,"['""zestimate"":166957']","['""rentZestimate"":1250']",single family,[],"2018 $1,455 +10.9% $111,568 +26.8%","$171,214 (+2.5 %)",https://www.zillow.com/homedetails/4000-Bonnie-Dr-Fort-Worth-TX-76116/29075922_zpid/
,fort worth,76105,3.0,2.0,1138,,54900,"['""zestimate"":115226']","['""rentZestimate"":1200']",single family,[],,"+$2,448 (+2.2 %)",https://www.zillow.com/homedetails/5150-Charlene-St-Fort-Worth-TX-76105/2092455482_zpid/
,fort worth,76179,3.0,2.0,1889,2004.0,209900,"['""zestimate"":213201']","['""rentZestimate"":1595']",single family,[],"2018 $4,762 -1.2% $185,000 -4.3%","$224,351 (+5.2 %)",https://www.zillow.com/homedetails/7425-Gairlock-Dr-Fort-Worth-TX-76179/70564730_zpid/
,fort worth,76244,5.0,3.0,3453,2006.0,465000,"['""zestimate"":444449']","['""rentZestimate"":2980']",single family,[],"2018 $10,674 -5.9% $375,632 -3.8%","$449,649 (+1.2 %)",https://www.zillow.com/homedetails/4956-Exposition-Way-Fort-Worth-TX-76244/79935641_zpid/
,burleson,76028,4.0,3.0,2046,1959.0,215000,"['""zestimate"":224587']","['""rentZestimate"":1595']",single family,[],"2018 $1,504 +600.4% $107,560 +60.8%","$236,535 (+5.3 %)",https://www.zillow.com/homedetails/1100-Stella-Mae-Dr-Burleson-TX-76028/29251331_zpid/
,haslet,76052,4.0,2.0,1872,2006.0,215000,"['""zestimate"":216786']","['""rentZestimate"":1600']",single family,[],"2018 $2,760 -47.3% $200,146 +11%","$228,146 (+5.2 %)",https://www.zillow.com/homedetails/14113-Playa-Trl-Haslet-TX-76052/79928884_zpid/
,roanoke,76262,4.0,4.0,3465,2018.0,429830,"['""zestimate"":426995']","['""rentZestimate"":2800']",single family,[],"2018 $6,351 -- $370,226 +584.5%","+$7,724 (+1.8 %)",https://www.zillow.com/homedetails/15552-Yarberry-Dr-Roanoke-TX-76262/249581277_zpid/
,fort worth,76131,3.0,2.0,1373,2015.0,200000,"['""zestimate"":199681']","['""rentZestimate"":1575']",single family,[],"2018 $4,930 +9.6% $193,574 +11.5%","-$10,493 (-5.0 %)",https://www.zillow.com/homedetails/1728-Jacona-Trl-Fort-Worth-TX-76131/163416820_zpid/
,fort worth,76112,4.0,4.0,3162,1963.0,239900,"['""zestimate"":249956']","['""rentZestimate"":1750']",single family,[],"2018 $4,006 +6.8% $244,337 +25%","$257,405 (+3.0 %)",https://www.zillow.com/homedetails/1466-Cienegas-Cir-Fort-Worth-TX-76112/29030420_zpid/
,fort worth,76110,,,1256,1925.0,35000,"['""zestimate"":133450']","['""rentZestimate"":1377']",single family,[],,Unavailable,https://www.zillow.com/homedetails/405-W-Bowie-St-Fort-Worth-TX-76110/2124254538_zpid/
,fort worth,76112,2.0,3.0,1164,1972.0,72000,[],"['""rentZestimate"":1164']",condo,[],"2016 $895 +25.1% $31,587 +25.3%",Unavailable,https://www.zillow.com/homedetails/1106-Country-Club-Ln-APT-101-Fort-Worth-TX-76112/29062106_zpid/
,fort worth,76134,3.0,3.0,2070,1958.0,175000,"['""zestimate"":179846']","['""rentZestimate"":1460']",single family,[],"2018 $2,603 -0.8% $113,399 -0.2%","$190,385 (+5.9 %)",https://www.zillow.com/homedetails/2029-Bettibart-St-Fort-Worth-TX-76134/28973072_zpid/
,fort worth,76179,4.0,2.0,1566,2019.0,213990,"['""zestimate"":203249']",[],single family,"['HOA Fee"",""factValue"":""$33']","2018 $102 -- $3,500 --",Unavailable,https://www.zillow.com/homedetails/6905-Helm-Ln-Fort-Worth-TX-76179/250156436_zpid/
,fort worth,76123,5.0,3.5,3665,2005.0,284000,"['""zestimate"":290044']","['""rentZestimate"":1995']",single family,[],"2018 $8,126 +11.6% $264,807 +12.9%","$302,516 (+4.3 %)",https://www.zillow.com/homedetails/4448-Corner-Brook-Ln-Fort-Worth-TX-76123/70566713_zpid/
,fort worth,76244,4.0,3.0,2507,2003.0,265000,"['""zestimate"":272685']","['""rentZestimate"":1950']",single family,[],"2018 $7,299 +3% $252,582 +4.6%","$277,648 (+1.8 %)",https://www.zillow.com/homedetails/4205-Snapdragon-Dr-Fort-Worth-TX-76244/61887363_zpid/
,fort worth,76133,4.0,3.0,2616,1966.0,259900,"['""zestimate"":265438']","['""rentZestimate"":1850']",single family,[],"2018 $3,599 +8.2% $151,757 +8.7%","$276,825 (+4.3 %)",https://www.zillow.com/homedetails/3613-Glenmont-Dr-Fort-Worth-TX-76133/29108978_zpid/
,fort worth,76244,4.0,3.0,2614,2003.0,235000,"['""zestimate"":248456']","['""rentZestimate"":1850']",single family,[],"2018 $7,134 +10.5% $245,244 +12.2%","$260,084 (+4.7 %)",https://www.zillow.com/homedetails/4636-Vista-Meadows-Dr-Fort-Worth-TX-76244/61882985_zpid/
,fort worth,76132,4.0,4.0,3303,1999.0,329900,"['""zestimate"":327407']","['""rentZestimate"":2102']",single family,"['HOA Fee"",""factValue"":""$38']","2018 $6,702 +9.4% $265,525 +12.6%","$337,524 (+3.1 %)",https://www.zillow.com/homedetails/6728-Branch-Creek-Dr-Fort-Worth-TX-76132/29320164_zpid/
,fort worth,76131,5.0,4.0,3531,2015.0,399000,"['""zestimate"":405084']","['""rentZestimate"":2599']",single family,[],"2018 $9,534 +9.2% $372,939 -2.4%","+$21,677 (+5.7 %)",https://www.zillow.com/homedetails/620-Fall-Wood-Trl-Fort-Worth-TX-76131/163417762_zpid/
,fort worth,76132,4.0,3.0,2166,1999.0,439900,"['""zestimate"":427236']","['""rentZestimate"":2700']",single family,"['HOA Fee"",""factValue"":""$85']","2018 $9,389 +7.6% $357,258 -1%","$438,515 (+2.6 %)",https://www.zillow.com/homedetails/6532-S-Dover-Ter-Fort-Worth-TX-76132/29319542_zpid/
,fort worth,76179,3.0,2.0,1610,2005.0,189000,"['""zestimate"":196861']","['""rentZestimate"":1495']",single family,[],"2018 $4,013 +9.8% $166,974 +8.2%","$209,244 (+6.3 %)",https://www.zillow.com/homedetails/6428-Bay-Lake-Dr-Fort-Worth-TX-76179/70565211_zpid/
,fort worth,76134,3.0,2.0,1597,2017.0,219900,"['""zestimate"":222948']","['""rentZestimate"":1545']",single family,[],"2018 $2,521 +373.1% $82,169 +382.8%","+$1,285 (+0.6 %)",https://www.zillow.com/homedetails/2020-Shane-Ave-Fort-Worth-TX-76134/79956507_zpid/
,fort worth,76107,4.0,2.0,2345,1925.0,450000,"['""zestimate"":437884']","['""rentZestimate"":2400']",single family,[],"2018 $4,533 +1.4% $280,000 -6.2%","$443,139 (+1.2 %)",https://www.zillow.com/homedetails/1824-Clover-Ln-Fort-Worth-TX-76107/29003238_zpid/
,fort worth,76116,3.0,2.0,1321,1953.0,189900,"['""zestimate"":191585']","['""rentZestimate"":1400']",single family,[],"2018 $6,563 +20.5% $238,600 +22%","$194,535 (+1.5 %)",https://www.zillow.com/homedetails/6912-Kirkwood-Rd-Fort-Worth-TX-76116/29077546_zpid/
,fort worth,76107,5.0,3.0,2732,2016.0,459000,"['""zestimate"":507531']","['""rentZestimate"":2800']",single family,[],"2018 $14,209 +72.6% $516,523 +74.7%","$518,088 (+2.1 %)",https://www.zillow.com/homedetails/4539-Pershing-Ave-Fort-Worth-TX-76107/28952185_zpid/
,fort worth,76137,4.0,2.0,1604,1978.0,169250,"['""zestimate"":180009']","['""rentZestimate"":1500']",single family,[],"2018 $3,584 +9.5% $156,255 +11.4%","$191,332 (+6.3 %)",https://www.zillow.com/homedetails/7132-Whitewood-Dr-Fort-Worth-TX-76137/29118791_zpid/
,fort worth,76119,4.0,3.0,2634,2014.0,224900,"['""zestimate"":237912']","['""rentZestimate"":1750']",single family,[],"2018 $6,244 +5.6% $226,963 +6.9%","$245,882 (+3.3 %)",https://www.zillow.com/homedetails/5560-Thunder-Bay-Dr-Fort-Worth-TX-76119/83792185_zpid/
,fort worth,76107,2.0,,1154,1923.0,259000,"['""zestimate"":256965']","['""rentZestimate"":1600']",single family,[],"2018 $6,788 +9% $246,766 +10.4%","$261,385 (+1.7 %)",https://www.zillow.com/homedetails/4729-Birchman-Ave-Fort-Worth-TX-76107/28952228_zpid/
,fort worth,76103,4.0,3.0,1978,1967.0,195000,"['""zestimate"":193590']","['""rentZestimate"":1500']",single family,[],"2018 $1,628 +13.3% $120,057 +5.2%","$206,870 (+6.9 %)",https://www.zillow.com/homedetails/1721-Ederville-Rd-S-Fort-Worth-TX-76103/29060050_zpid/
,fort worth,76135,2.0,3.0,1580,2008.0,339500,"['""zestimate"":330430']","['""rentZestimate"":2039']",single family,[],"2018 $3,591 +2.2% $339,415 +16%","$338,955 (+2.6 %)",https://www.zillow.com/homedetails/7300-Strawberry-Creek-Ln-Fort-Worth-TX-76135/89540050_zpid/
,fort worth,76179,3.0,2.0,2051,2004.0,319900,"['""zestimate"":307800']","['""rentZestimate"":2100']",single family,[],"2018 $4,465 +1.3% $335,978 +10.5%","$320,327 (+4.1 %)",https://www.zillow.com/homedetails/4233-San-Pedro-Ct-Fort-Worth-TX-76179/70557312_zpid/
,fort worth,76179,3.0,2.0,1624,2003.0,239900,"['""zestimate"":241178']","['""rentZestimate"":1650']",single family,[],"2018 $5,201 +9% $200,748 +9.5%","$252,200 (+4.6 %)",https://www.zillow.com/homedetails/8504-Mccormick-Ct-Fort-Worth-TX-76179/29299858_zpid/
,fort worth,76179,5.0,4.0,3867,2006.0,329900,"['""zestimate"":365737']","['""rentZestimate"":2650']",single family,[],"2018 $8,857 +1.1% $334,547 +6.6%","$380,440 (+4.0 %)",https://www.zillow.com/homedetails/7261-Brekenridge-Dr-Fort-Worth-TX-76179/83798831_zpid/
,fort worth,76111,3.0,2.0,1614,1939.0,175000,"['""zestimate"":178729']","['""rentZestimate"":1450']",single family,[],"2018 $2,786 +9.9% $124,464 +11.3%","$191,115 (+6.9 %)",https://www.zillow.com/homedetails/3016-Marigold-Ave-Fort-Worth-TX-76111/29124089_zpid/
,fort worth,76137,4.0,2.0,2184,1993.0,249000,"['""zestimate"":250441']","['""rentZestimate"":1750']",single family,[],"2018 $5,898 +7.2% $218,907 +4.2%","$261,986 (+4.6 %)",https://www.zillow.com/homedetails/5567-Mesa-Verde-Ct-Fort-Worth-TX-76137/29270382_zpid/
,fort worth,76112,3.0,2.0,2023,1982.0,199900,"['""zestimate"":205769']","['""rentZestimate"":1595']",single family,[],"2018 $3,400 +64.7% $173,233 +10.7%","$211,942 (+3.0 %)",https://www.zillow.com/homedetails/5517-Chimney-Rock-Rd-Fort-Worth-TX-76112/28924441_zpid/
,fort worth,76110,3.0,2.0,1350,1924.0,169000,"['""zestimate"":174200']","['""rentZestimate"":1275']",single family,[],"2018 $1,517 +10.6% $55,115 +11.9%","$180,593 (+3.7 %)",https://www.zillow.com/homedetails/2928-Travis-Ave-Fort-Worth-TX-76110/29106638_zpid/
,fort worth,76110,3.0,2.0,1796,1925.0,385000,"['""zestimate"":390574']","['""rentZestimate"":2750']",single family,[],"2018 $12,541 +226.5% $455,942 +14.2%","$403,190 (+3.2 %)",https://www.zillow.com/homedetails/2021-Huntington-Ln-Fort-Worth-TX-76110/28932420_zpid/
,fort worth,76115,4.0,2.0,2179,1980.0,350000,"['""zestimate"":263611']",[],single family,[],,Unavailable,https://www.zillow.com/homedetails/1029-Oak-Grove-Rd-Fort-Worth-TX-76115/2086013689_zpid/
,fort worth,76108,6.0,4.0,2841,2004.0,399999,"['""zestimate"":489835']","['""rentZestimate"":2400']",single family,[],"2017 $4,444 +9.5% $242,010 +27.3%","+$95,287 (+24.2 %)",https://www.zillow.com/homedetails/358-Mesa-Grande-Dr-Fort-Worth-TX-76108/230783089_zpid/
,fort worth,76107,2.0,3.0,1730,2006.0,325000,[],"['""rentZestimate"":2200']",condo,[],"2016 $8,932 +20.9% $315,272 +19.2%",Unavailable,https://www.zillow.com/homedetails/2608-Museum-Way-APT-3406-Fort-Worth-TX-76107/112169723_zpid/
,fort worth,76116,4.0,2.0,2793,1950.0,,"['""zestimate"":389051']","['""rentZestimate"":2586']",single family,[],"2018 $7,844 +9.2% $377,788 +31.7%","$399,983 (+2.8 %)",https://www.zillow.com/homedetails/4700-Winthrop-Ave-W-Fort-Worth-TX-76116/29076592_zpid/
,fort worth,76244,5.0,4.0,3000,2015.0,359817,"['""zestimate"":364513']","['""rentZestimate"":2500']",single family,[],"2018 $8,360 +6% $319,777 +2.5%","+$2,356 (+0.7 %)",https://www.zillow.com/homedetails/4729-Kendrick-Peak-Way-Fort-Worth-TX-76244/163412114_zpid/
,fort worth,76112,3.0,2.0,1440,1967.0,174000,"['""zestimate"":176125']","['""rentZestimate"":1450']",single family,[],"2018 $3,775 -4.3% $137,225 -3.1%","$188,630 (+7.1 %)",https://www.zillow.com/homedetails/7408-Vanessa-Dr-Fort-Worth-TX-76112/28979021_zpid/
,haslet,76052,4.0,3.0,3190,2005.0,428000,"['""zestimate"":435279']","['""rentZestimate"":2927']",single family,[],"2018 $4,815 -51.1% $393,837 +5.7%","$454,040 (+4.3 %)",https://www.zillow.com/homedetails/13159-Willow-Ranch-Way-Haslet-TX-76052/70557299_zpid/
,fort worth,76244,4.0,3.0,3396,2001.0,255000,"['""zestimate"":255593']","['""rentZestimate"":1890']",single family,[],"2018 $6,816 -2.6% $234,332 -1.1%","$259,580 (+1.6 %)",https://www.zillow.com/homedetails/4258-Cave-Cove-Ct-Fort-Worth-TX-76244/29310087_zpid/
,saginaw,76179,4.0,2.0,2104,2006.0,220000,"['""zestimate"":224272']","['""rentZestimate"":1595']",single family,"['HOA Fee"",""factValue"":""$25']","2018 $5,250 +8.8% $202,551 +9.3%","$235,643 (+5.1 %)",https://www.zillow.com/homedetails/6524-Stone-Lake-Dr-Saginaw-TX-76179/79928403_zpid/
,fort worth,76179,3.0,2.0,1551,1973.0,144900,"['""zestimate"":155032']","['""rentZestimate"":1300']",multi family,[],"2018 $4,088 +54.5% $139,114 +56.3%","$165,249 (+6.6 %)",https://www.zillow.com/homedetails/8831-Sandcastle-Ct-Fort-Worth-TX-76179/29020342_zpid/
,fort worth,76111,3.0,,1015,1949.0,90000,"['""zestimate"":92179']","['""rentZestimate"":1250']",single family,[],"2018 $1,773 +10.7% $84,916 +11.1%","$94,336 (+2.3 %)",https://www.zillow.com/homedetails/2117-Nelson-Ave-Fort-Worth-TX-76111/29114107_zpid/
,fort worth,76137,4.0,2.0,1984,1999.0,229900,"['""zestimate"":219214']","['""rentZestimate"":1600']",single family,[],"2018 $4,408 -1.5% $173,882 --","$229,451 (+4.7 %)",https://www.zillow.com/homedetails/3708-Tulip-Tree-Dr-Fort-Worth-TX-76137/29310627_zpid/
,fort worth,76108,3.0,2.0,1672,2018.0,248000,"['""zestimate"":251798']",[],single family,[],,Unavailable,https://www.zillow.com/homedetails/313-Hillcroft-Rd-Fort-Worth-TX-76108/2085983293_zpid/
,fort worth,76179,4.0,4.0,3698,2015.0,349700,"['""zestimate"":355378']","['""rentZestimate"":2599']",single family,[],"2018 $9,023 -1.9% $338,208 -0.7%","-$14,330 (-3.9 %)",https://www.zillow.com/homedetails/5441-Ayers-Island-Dr-Fort-Worth-TX-76179/163418706_zpid/
,fort worth,76112,3.0,5.0,3367,1997.0,440000,"['""zestimate"":438953']","['""rentZestimate"":2922']",single family,[],"2018 $8,900 +9.1% $403,577 +9.5%","$445,230 (+1.4 %)",https://www.zillow.com/homedetails/6033-Forest-Ln-Fort-Worth-TX-76112/29268076_zpid/
,fort worth,76104,4.0,2.0,2416,1922.0,120000,"['""zestimate"":154145']","['""rentZestimate"":1295']",single family,[],"2018 $842 +55.9% $30,647 +58%","$157,875 (+2.4 %)",https://www.zillow.com/homedetails/1020-Elmwood-Ave-Fort-Worth-TX-76104/29110164_zpid/
